workerid,exp_condition,sent_condition,sentence,typed_sentence,correctly_typed,seen_sentence,picture,picture_description,bpassive_active_other,passive_active_other,seen_picture,Answer.time_in_minutes,Answer.practice,item,trial_type,slide_number
81,by-locative,active,The patron destroyed the jukebox in the bar,The patron destroyed the jukebox in the bar,1,No,1,"""A ball hits a players head from behind.""",A,A,No,31.93306667,Girl with cast jumping rope.,patron,target,24
81,by-locative,active,The missing geologist underestimated the volcano,The missing geologist underestimated the volcano,1,No,26,A boy in a boat rescues a woman in the water.,A,A,No,31.93306667,Girl with cast jumping rope.,geologist,target,26
81,by-locative,active,The dog jumped the fence,The dog jumped the fence,1,No,2,"""A rock falls on a mans head.""",Other ,Other ,No,31.93306667,Girl with cast jumping rope.,dog,target,28
81,by-locative,active,The scientist examined the apple tree,The scientist examined the apple tree,1,No,20,"""A rock bounces off a mans head.""",Other ,Other ,No,31.93306667,Girl with cast jumping rope.,scientist,target,30
81,by-locative,by-locative,The Dalmatian was running by the fire truck,The Dalmatian was running by the fire truck,1,No,6,Lightning strikes a cross on a church steeple.,A,A,No,31.93306667,Girl with cast jumping rope.,Dalmatian,target,32
81,by-locative,active,The councilman opened the new building,The councilman opened the new building,1,No,23,A big boxer punches the referee.,A,A,No,31.93306667,Girl with cast jumping rope.,councilman,target,34
81,by-locative,active,The senator unveiled the statue,The senator unvieled the statue,1,No,25,The devil stabs an angel.,A,A,No,31.93306667,Girl with cast jumping rope.,senator,target,36
81,by-locative,by-locative,The 747 was landing by the airport control tower,The 747 was landing by the airport control tower,1,No,28,"""The wind blows off a mans hat.""",A,A,No,31.93306667,Girl with cast jumping rope.,747,target,38
81,by-locative,by-locative,The bum was napping by the bushes,The bum was napping by the bushes,1,No,31,"""A chef tickles a robbers foot.""",A,A,No,31.93306667,Girl with cast jumping rope.,bum,target,40
81,by-locative,by-locative,The engineers were conferring by the monument,The engineers were conferring by the monument,1,No,24,A sailor kicks a soldier in the behind.,A,A,No,31.93306667,Girl with cast jumping rope.,engineers,target,42
81,by-locative,by-locative,The escaping prisoner was hiding by the guard tower,The escaping prisoner was hiding by the guard tower,1,No,9,An alarm clock startles a man awake.,A,A,No,31.93306667,Girl with cast jumping rope.,prisoner,target,44
81,by-locative,by-locative,The lumberjack was resting by the giant redwood tree,The lumberjack was resting by the giant redwood tree,1,No,30,A ballet dancer trips a boxer.,A,A,No,31.93306667,Girl with cast jumping rope.,lumberjack,target,46
81,by-locative,active,The Cub Scouts enjoyed the camp fire,The Cub Scouts enjoyed the camp fire,1,No,4,A crane knocks over a building.,A,A,No,31.93306667,Girl with cast jumping rope.,scouts,target,48
81,by-locative,by-locative,The children were playing by the church organ,The children were playing by the church organ,1,No,21,A jack in the box scares a woman.,A,A,No,31.93306667,Girl with cast jumping rope.,children,target,50
81,by-locative,by-locative,The students were working by the new sports complex,The students were working by the new sports complex,1,No,17,A shark is about to attack a man.,A,A,No,31.93306667,Girl with cast jumping rope.,students,target,52
81,by-locative,active,The new graduate joined the software company,The new graduate joined the software company,1,No,14,A whale eats a swimmer.,A,A,No,31.93306667,Girl with cast jumping rope.,graduate,target,54
81,by-locative,by-locative,The fishermen were fishing by the buoy,The fishermen were fishing by the buoy,1,No,3,A car hits the back of an ambulance.,A,A,No,31.93306667,Girl with cast jumping rope.,fishermen,target,56
81,by-locative,by-locative,The princess was daydreaming by the palace's old gate,"""The princess was daydreaming by the palaces old gate""",1,No,22,A horse kicks a cow in the behind.,A,A,No,31.93306667,Girl with cast jumping rope.,princess,target,58
81,by-locative,active,The businessman left the airline ticket counter,The businessman left the airline ticket counter,1,No,12,A train hit a bus.,A,A,No,31.93306667,Girl with cast jumping rope.,businessman,target,60
81,by-locative,by-locative,The young woman was walking by the lake,The young woman was walking by the lake,1,No,8,A wasp stings a man on the hand.,A,A,No,31.93306667,Girl with cast jumping rope.,young_woman,target,62
81,by-locative,active,The secretary cleaned the drinking fountain,The secretary cleaned the drinking fountain,1,No,16,A man pushes another on a sled.,A,A,No,31.93306667,Girl with cast jumping rope.,secretary,target,64
81,by-locative,active,The foreigner misunderstood the blinking traffic light,The foreigner misunderstood the blinking traffic light,1,No,18,A woman kisses a man on the cheek.,A,A,No,31.93306667,Girl with cast jumping rope.,foreigner,target,66
81,by-locative,active,The dictator trusted the general,The dictator trusted the general,1,No,29,A woman is about to be crushed by a big wave.,BP,BP,No,31.93306667,Girl with cast jumping rope.,dictator,target,68
82,by-locative,by-locative,The businessman was waiting by the airline ticket counter,The business was waiting by the airline ticket counter,1,No,23,the man kiking in repreey,Other ,Other ,No,54.574,skipping,businessman,target,6
82,by-locative,by-locative,The Cub Scouts were singing by the campfire,the cub scouts were singing by the campfire,1,No,10,the man is playing,Other ,Other ,No,54.574,skipping,scouts,target,8
82,by-locative,active,The new graduate joined the software company,The new graduate joined the software comapny,1,No,16,two mwns playing.,Other ,Other ,No,54.574,skipping,graduate,target,10
82,by-locative,by-locative,The construction worker was digging by the bulldozer,the constuction worker was digging by the bulldozer,1,No,3,two cars accident.,Other ,Other ,No,54.574,skipping,worker,target,12
82,by-locative,active,The secretary cleaned the drinking fountain,the secratary changed the drinking fountain,1,No,30,she is winning,Other ,Other ,he is flapping.,54.574,skipping,secretary,target,14
82,by-locative,by-locative,The young woman was walking by the lake,the young woman was walking by the lake,1,No,1,he isplaying,Other ,Other ,No,54.574,skipping,young_woman,target,16
82,by-locative,active,The escaping prisoner avoided the guard tower,the escaping prisoner avoided the guard tower,1,No,27,lighting is head,Other ,Other ,No,54.574,skipping,prisoner,target,18
82,by-locative,by-locative,The missing geologist was wandering by the volcano,the missing geilogist was wandering by the volcano,1,No,25,the angel is very problems.,Other ,Other ,No,54.574,skipping,geologist,target,20
82,by-locative,by-locative,The woman was swimming by the jellyfish,the woman was swimming by the jellyfish,1,No,9,he is wake up in alaram,Other ,Other ,No,54.574,skipping,woman,target,22
82,by-locative,by-locative,The patron was drinking by the jukebox in the bar,the patron was drinking by the jukebox in the bar,1,No,32,he is slapping in sad person,Other ,Other ,No,54.574,skipping,patron,target,24
82,by-locative,active,The bag lady stopped the revolving door,the bag lady stopped the revolving door,1,No,28,cap is move the air.,Other ,Other ,No,54.574,skipping,lady,target,26
82,by-locative,active,The senator unveiled the statue,the senator unveiled the state,1,No,31,theft is laughing,Other ,Other ,No,54.574,skipping,senator,target,28
82,by-locative,by-locative,The engineers were conferring by the monument,the engineers were conferring by the monument,1,No,4,cracking showcase,Other ,Other ,No,54.574,skipping,engineers,target,30
82,by-locative,by-locative,The scientist was sleeping by the apple tree,the scientist was sleeping by the apple tree,1,No,7,no parking the car,Other ,Other ,No,54.574,skipping,scientist,target,32
82,by-locative,by-locative,The surfer was sprinting by the stormy sea,the surfer was sprinting by the stromy aes,1,No,20,the stone is head,Other ,Other ,No,54.574,skipping,surfer,target,34
82,by-locative,active,The stockbroker impressed the client,the stockbroker impressed the client,1,No,11,crossing the ambulence,Other ,Other ,No,54.574,skipping,stockbroker,target,36
82,by-locative,active,The foreigner misunderstood the blinking traffic light,the traffic misunderstood the blinking traffic light,1,No,13,barking dog,Other ,Other ,No,54.574,skipping,foreigner,target,38
82,by-locative,by-locative,The minister was praying by the broken stained glass window,the minister was praying by teh stained glass window,1,No,21,shocking,Other ,Other ,No,54.574,skipping,minister,target,40
82,by-locative,active,The lumberjack struck the giant redwood tree,the lumberjack struck the gaint redwood tree,1,No,26,safeing,Other ,Other ,No,54.574,skipping,lumberjack,target,42
82,by-locative,active,The students tried the new sports complex,the students tried the new sports complex,1,No,24,kicking,Other ,Other ,No,54.574,skipping,students,target,44
82,by-locative,by-locative,The grandmother was sketching by the flowers,the grand mother was sketching by the flowers,1,No,14,whale,Other ,Other ,No,54.574,skipping,grandmother,target,46
82,by-locative,active,The princess renovated the palace's old gate,the princess,0,No,2,kinkinh,Other ,Other ,No,54.574,skipping,princess,target,48
82,by-locative,active,The ship approached the pier,the ship approched the pair,1,No,8,honerbee,Other ,Other ,No,54.574,skipping,ship,target,50
82,by-locative,active,The nymphs saw the waterfall,the  nymphs saw the waterfall,1,No,6,lighting,Other ,Other ,No,54.574,skipping,nymphs,target,52
82,by-locative,active,The 747 radioed the airport control tower,the 747 radioed the airport,0,No,17,fish attack,Other ,Other ,No,54.574,skipping,747,target,54
82,by-locative,active,The bum circled the bushes,the bum,0,No,22,two animals,Other ,Other ,No,54.574,skipping,bum,target,56
82,by-locative,active,The children disliked the church organ,the childred ,0,No,19,she is kicked,Other ,Other ,No,54.574,skipping,children,target,58
82,by-locative,by-locative,The dog was barking by the fence,the dog,0,No,29,the kady in sea,Other ,Other ,No,54.574,skipping,dog,target,60
82,by-locative,by-locative,The fishermen were fishing by the buoy,fishing boy,0,No,18,kissing,Other ,Other ,No,54.574,skipping,fishermen,target,62
82,by-locative,by-locative,The Dalmatian was running by the fire truck,it wsa running,0,No,5,the house,Other ,Other ,No,54.574,skipping,Dalmatian,target,64
82,by-locative,by-locative,The dictator was standing by the general,the detixcator,0,No,12,accident,Other ,Other ,No,54.574,skipping,dictator,target,66
82,by-locative,active,The councilman opened the new building,the councilman,0,No,15,safeing,Other ,Other ,No,54.574,skipping,councilman,target,68
83,passive,active,The princess renovated the palace's old gate,"""The princess renovated the palaces old gate""",1,No,20,"""The rock bounced off of the boys head.""",Other ,Other ,No,27.61405,The girl with a broken foot is jumping rope,princess,target,6
83,passive,passive,The surfer was excited by the stormy sea,The surfer was excited by the stormy sea,1,No,19,The girl kicked the man in the rear.,A,A,No,27.61405,The girl with a broken foot is jumping rope,surfer,target,8
83,passive,active,The stockbroker impressed the client,The stockbroker impressed the client,1,No,17,The shark opened its mouth,Other,Other,ready to eat the scared swimming boy.,27.61405,The girl with a broken foot is jumping rope,stockbroker,target,10
83,passive,active,The secretary cleaned the drinking fountain,The secretary cleaned the drinking fountain,1,No,11,The ambulance hit the police officer standing in the road.,A,A,No,27.61405,The girl with a broken foot is jumping rope,secretary,target,12
83,passive,passive,The lumberjack was struck by the giant redwood tree,The lumberjack was struck by the giant redwood tree,1,No,29,The swimmer was about to be engulfed by a large wave.,BP,BP,No,27.61405,The girl with a broken foot is jumping rope,lumberjack,target,14
83,passive,passive,The construction worker was hit by the bulldozer,The construction worker was hit by the bulldozer,1,No,12,The train collided with the bus.,Other,Other,No,27.61405,The girl with a broken foot is jumping rope,worker,target,16
83,passive,active,The woman caught the jellyfish,The woman caught the jellyfish,1,No,15,The firefighter saved the baby from the burning building.,A,A,No,27.61405,The girl with a broken foot is jumping rope,woman,target,18
83,passive,active,The children disliked the church organ,The children disliked the church organ,1,No,14,The happy whale swallowed the swimmer.,A,A,No,27.61405,The girl with a broken foot is jumping rope,children,target,20
83,passive,passive,The young woman was calmed by the lake,The young woman was calmed by the lake,1,No,18,The woman kissed the man on the cheek.,A,A,No,27.61405,The girl with a broken foot is jumping rope,young_woman,target,22
83,passive,passive,The foreigner was confused by the blinking traffic light,The foreigner was confused by the blinking traffic light,1,No,27,Lightning struck the man on the head while putting on the 18th green.,A,A,No,27.61405,The girl with a broken foot is jumping rope,foreigner,target,24
83,passive,active,The scientist examined the apple tree,The scientist examined the apple tree,1,No,31,"""The chef ticked the criminals foot with a leaf.""",A,A,No,27.61405,The girl with a broken foot is jumping rope,scientist,target,26
83,passive,passive,The fishermen were startled by the buoy,The fishermen were started by the buoy,1,No,7,The tow truck took the car away.,A,A,No,27.61405,The girl with a broken foot is jumping rope,fishermen,target,28
83,passive,passive,The patron was annoyed by the jukebox in the bar,The patron was annoyed by the jukebox in the bar,1,No,9,The boy was startled by the ringing alarm.,BP,BP,No,27.61405,The girl with a broken foot is jumping rope,patron,target,30
83,passive,passive,The 747 was radioed by the airport control tower,The 747 was radioed by the airport control tower,1,No,21,The jack-in-the-box started the young girl.,A,A,No,27.61405,The girl with a broken foot is jumping rope,747,target,32
83,passive,active,The missing geologist underestimated the volcano,The missing geologist underestimated the volcano,1,No,24,The sailor kicked the strange man in the butt.,A,A,No,27.61405,The girl with a broken foot is jumping rope,geologist,target,34
83,passive,passive,The minister was cut by the broken stained glass window,The minister was cut by the broken stained glass window,1,No,6,The lightning struck the top of the church.,A,A,No,27.61405,The girl with a broken foot is jumping rope,minister,target,36
83,passive,active,The bag lady stopped the revolving door,The bag lady stopped the revolving door,1,No,25,The angel was struck by the trident of the devil.,BP,BP,No,27.61405,The girl with a broken foot is jumping rope,lady,target,38
83,passive,active,The senator unveiled the statue,The senator unveiled the statue,1,No,16,The girl pushed the boy on the sled.,A,A,No,27.61405,The girl with a broken foot is jumping rope,senator,target,40
83,passive,active,The ship approached the pier,The ship approached the pier,1,No,28,"""The wind blew the mans hat away.""",A,A,No,27.61405,The girl with a broken foot is jumping rope,ship,target,42
83,passive,active,The engineers criticized the monument,The engineers criticized the monument,1,No,22,The horse kicked the cow in the butt.,A,A,No,27.61405,The girl with a broken foot is jumping rope,engineers,target,44
83,passive,passive,The bum was scratched by the bushes,The bum was scratched by the bushes,1,No,26,The man saved the woman in the water.,A,A,No,27.61405,The girl with a broken foot is jumping rope,bum,target,46
83,passive,passive,The new graduate was hired by the software company,The new graduate was hired by the software company,1,No,1,"""The ball bounced off the back of the boys head.""",Other,Other,No,27.61405,The girl with a broken foot is jumping rope,graduate,target,48
83,passive,active,The Dalmatian chased the fire truck,The Dalmatian chased the fire truck,1,No,5,The tornado ran through the barn.,Other ,Other ,No,27.61405,The girl with a broken foot is jumping rope,Dalmatian,target,50
83,passive,active,The escaping prisoner avoided the guard tower,The escaping prisoner avoided the guard tower,1,No,8,The bee strung the old man on the back of the hand.,A,A,No,27.61405,The girl with a broken foot is jumping rope,prisoner,target,52
83,passive,passive,The businessman was paged by the airline ticket counter,The businessman was paged by the airline ticket counter,1,No,10,The boy was about to be swallowed by the large wave.,BP,BP,No,27.61405,The girl with a broken foot is jumping rope,businessman,target,54
83,passive,passive,The dog was protected by the fence,The dog was protected by the fence,1,No,30,The ballerina tripped the boxer.,A,A,No,27.61405,The girl with a broken foot is jumping rope,dog,target,56
83,passive,passive,The students were bankrupted by the new sports complex,The students were bankrupted by the new sports complex,1,No,2,"""The large rock landed on the mans head.""",Other ,Other ,No,27.61405,The girl with a broken foot is jumping rope,students,target,58
83,passive,active,The dictator trusted the general,The dictator trusted the general,1,No,3,The car ran into the back of the ambulance.,Other ,Other ,No,27.61405,The girl with a broken foot is jumping rope,dictator,target,60
83,passive,passive,The Cub Scouts were warmed by the campfire,The Cub Scouts were warmed by the campfire,1,No,23,The boxer punched the referee in the face.,A,A,No,27.61405,The girl with a broken foot is jumping rope,scouts,target,62
83,passive,active,The grandmother liked the flowers,The grandmother liked the flowers,1,No,13,The mailman ran away from the dog.,Other ,Other ,No,27.61405,The girl with a broken foot is jumping rope,grandmother,target,64
83,passive,active,The nymphs saw the waterfall,The nymphs saw the waterfall,1,No,32,"""The pirate slapped the side of the sailors face.""",A,A,No,27.61405,The girl with a broken foot is jumping rope,nymphs,target,66
83,passive,passive,The councilman was impressed by the new building,The councilman was impressed by the new building,1,No,4,The wrecking ball destroyed the tall building.,A,A,No,27.61405,The girl with a broken foot is jumping rope,councilman,target,68
84,by-locative,active,The patron destroyed the jukebox in the bar,The patron destroyed the jukebox in the bar,1,No,21,The girl was scared by the jack-in-the-box.,BP,BP,No,22.8015,The girl jumps rope.,patron,target,6
84,by-locative,active,The minister fixed the broken stained glass window,The minister fix the broken stained glass window,1,No,5,The tornado destroyed the barn,A,A,No,22.8015,The girl jumps rope.,minister,target,8
84,by-locative,by-locative,The engineers were conferring by the monument,The engineers were conferring by the monument,1,No,13,The dog chased the mailman.,A,A,No,22.8015,The girl jumps rope.,engineers,target,10
84,by-locative,by-locative,The escaping prisoner was hiding by the guard tower,The escaping prisoner was hiding by the guard tower,1,No,10,The man is about to get hit by a large wave.,BP,BP,No,22.8015,The girl jumps rope.,prisoner,target,12
84,by-locative,active,The dog jumped the fence,The dog jumped the fence,1,No,2,The man is hit on the head by a rock.,BP,BP,No,22.8015,The girl jumps rope.,dog,target,14
84,by-locative,active,The ship approached the pier,The ship approached the pier,1,No,9,The man wakes up to his alarm clock.,Other ,Other ,No,22.8015,The girl jumps rope.,ship,target,16
84,by-locative,by-locative,The bum was napping by the bushes,The bum was napping by the bushes,1,No,25,The devil stabs an angel with a long fork,A,A,No,22.8015,The girl jumps rope.,bum,target,18
84,by-locative,by-locative,The surfer was sprinting by the stormy sea,The surfer was sprinting by the stormy sea,1,No,18,The woman is kissing the man.,A,A,No,22.8015,The girl jumps rope.,surfer,target,20
84,by-locative,by-locative,The foreigner was loitering by the blinking traffic light,The foreigner was loitering by the blinking traffic light,1,No,3,The car hit the ambulance.,A,A,No,22.8015,The girl jumps rope.,foreigner,target,22
84,by-locative,by-locative,The businessman was waiting by the airline ticket counter,The businessman was waiting by the airline ticket counter,1,No,1,The boy was hit by a baseball.,BP,BP,No,22.8015,The girl jumps rope.,businessman,target,24
84,by-locative,by-locative,The stockbroker was sitting by the client,The stockbroker was sitting by the client,1,No,22,The horse kicked the cow.,A,A,No,22.8015,The girl jumps rope.,stockbroker,target,26
84,by-locative,by-locative,The Cub Scouts were singing by the campfire,The Cub Scouts were singing by the campfire,1,No,28,"""The wind blew the mans hat off.""",A,A,No,22.8015,The girl jumps rope.,scouts,target,28
84,by-locative,by-locative,The missing geologist was wandering by the volcano,The missing geologist was wandering by the volcano,1,No,20,The man was hit in the head by a rock.,BP,BP,No,22.8015,The girl jumps rope.,geologist,target,30
84,by-locative,active,The scientist examined the apple tree,The scientist examined the apple tree,1,No,31,"""The chef tickled the thiefs feet.""",A,A,No,22.8015,The girl jumps rope.,scientist,target,32
84,by-locative,active,The fishermen damaged the buoy,The fisherman damaged the buoy,1,No,29,A wave is about to crash into a woman.,A,A,No,22.8015,The girl jumps rope.,fishermen,target,34
84,by-locative,by-locative,The senator was speaking by the statue,The senator was speaking by the statue,1,No,23,The boxer punched the referee.,A,A,No,22.8015,The girl jumps rope.,senator,target,36
84,by-locative,by-locative,The construction worker was digging by the bulldozer,The construction worker was digging by the bulldozer,1,No,11,The ambulance hit the police officer.,A,A,No,22.8015,The girl jumps rope.,worker,target,38
84,by-locative,by-locative,The nymphs were bathing by the waterfall,The nymphs were bathing by the waterfall,1,No,17,A shark attacked the man.,A,A,No,22.8015,The girl jumps rope.,nymphs,target,40
84,by-locative,active,The councilman opened the new building,The councilman opened the new building,1,No,14,The man is eaten by a whale.,BP,BP,No,22.8015,The girl jumps rope.,councilman,target,42
84,by-locative,active,The lumberjack struck the giant redwood tree,The lumberjack struck the giant redwood tree,1,No,32,The pirate slapped the sailor.,A,A,No,22.8015,The girl jumps rope.,lumberjack,target,44
84,by-locative,active,The woman caught the jellyfish,The woman caught the jellyfish,1,Yes,26,The boy rescued the girl,A,A,No,22.8015,The girl jumps rope.,woman,target,46
84,by-locative,by-locative,The Dalmatian was running by the fire truck,The Dalmatian was running by the fire truck,1,No,24,The sailor kicked the soldier in the butt.,A,A,No,22.8015,The girl jumps rope.,Dalmatian,target,48
84,by-locative,by-locative,The princess was daydreaming by the palace's old gate,"""The princess was daydreaming by the palaces old gate""",1,No,27,The golfer was struck by lightning.,BP,BP,No,22.8015,The girl jumps rope.,princess,target,50
84,by-locative,active,The dictator trusted the general,The dictator trusted the general,1,No,8,The bee stung the man.,A,A,No,22.8015,The girl jumps rope.,dictator,target,52
84,by-locative,active,The children disliked the church organ,The children disliked the church organ,1,No,12,The train crashed into the bus.,A,A,No,22.8015,The girl jumps rope.,children,target,54
84,by-locative,by-locative,The bag lady was falling by the revolving door,The bag lady was falling by the revolving door,1,No,15,The fireman rescued the child.,A,A,No,22.8015,The girl jumps rope.,lady,target,56
84,by-locative,active,The young woman admired the lake,The young woman admired the lake,1,No,7,The car was towed by the tow truck.,BP,BP,No,22.8015,The girl jumps rope.,young_woman,target,58
84,by-locative,active,The students tried the new sports complex,The students tried the new sports complex,1,No,30,The ballerina tripped the boxer.,A,A,No,22.8015,The girl jumps rope.,students,target,60
84,by-locative,active,The secretary cleaned the drinking fountain,The secretary cleaned the drinking fountain,1,No,19,The girl kicked the boy.,A,A,No,22.8015,The girl jumps rope.,secretary,target,62
84,by-locative,by-locative,The grandmother was sketching by the flowers,The grandmother was sketching by the flowers,1,No,6,A lightning bolt hit the church.,A,A,No,22.8015,The girl jumps rope.,grandmother,target,64
84,by-locative,active,The new graduate joined the software company,The new graduate joined the software company,1,No,16,The woman pushed the man on a sled.,A,A,No,22.8015,The girl jumps rope.,graduate,target,66
84,by-locative,active,The 747 radioed the airport control tower,The 747 radioed the airport control tower,1,No,4,The wrecking ball struck the building.,A,A,No,22.8015,The girl jumps rope.,747,target,68
85,non-by-locative,active,The stockbroker impressed the client,The stockbroker impressed the client,1,No,4,The wrecking ball destroys the phone booth.,A,A,No,28.86328333,The girl jumps rope.,stockbroker,target,6
85,non-by-locative,non-by-locative,The dog has barked behind the fence,The dog has barked behind the fence,1,No,21,THe grl is scared of the jack in the box.,Other ,Other ,No,28.86328333,The girl jumps rope.,dog,target,8
85,non-by-locative,active,The councilman opened the new building,The councilman opened the new building,1,No,31,The cook tickles the robber.,A,A,No,28.86328333,The girl jumps rope.,councilman,target,10
85,non-by-locative,non-by-locative,The woman has swum into the jellyfish,The woman has swum into the jellyfish,1,No,2,The rock fell on the boy. ,Other ,Other ,No,28.86328333,The girl jumps rope.,woman,target,12
85,non-by-locative,non-by-locative,The senator has spoken about the statue,The senator has spoken about the statue,1,No,30,The boxer tries to ballet dance. ,Other ,Other ,No,28.86328333,The girl jumps rope.,senator,target,14
85,non-by-locative,active,The secretary cleaned the drinking fountain,The secretary cleaned the drinking fountain,1,No,25,The devil pokes the princess. ,A,A,No,28.86328333,The girl jumps rope.,secretary,target,16
85,non-by-locative,non-by-locative,The bum has napped in the bushes,The bum has napped in the bushes,1,No,26,The boy rescues the girl.,A,A,No,28.86328333,The girl jumps rope.,bum,target,18
85,non-by-locative,non-by-locative,The scientist has slept under the apple tree,The scientist has slept under the apple tree,1,No,22,The horse kicks the cow.,A,A,No,28.86328333,The girl jumps rope.,scientist,target,20
85,non-by-locative,active,The lumberjack struck the giant redwood tree,The lumberjack struck the giant redwood tree,1,No,10,The boy gets hit by a wave. ,BP,BP,No,28.86328333,The girl jumps rope.,lumberjack,target,22
85,non-by-locative,non-by-locative,The ship has docked at the pier,The ship has docked at the pier,1,No,13,Dog chases mailman.,A,A,No,28.86328333,The girl jumps rope.,ship,target,24
85,non-by-locative,non-by-locative,The children have played beside the church organ,The children have played beside the church organ,1,No,3,The cars crash.,Other ,Other ,No,28.86328333,The girl jumps rope.,children,target,26
85,non-by-locative,active,The fishermen damaged the buoy,The fishermen damaged the buoy,1,No,29,The wave hits the woman.,A,A,No,28.86328333,The girl jumps rope.,fishermen,target,28
85,non-by-locative,active,The missing geologist underestimated the volcano,The missing geologist underestimated the volcano,1,No,11,The ambulance hits a man. ,A,A,No,28.86328333,The girl jumps rope.,geologist,target,30
85,non-by-locative,active,The foreigner misunderstood the blinking traffic light,The foreigner misunderstood the blinking traffic light,1,No,5,THe tornado took out a barn. ,A,A,No,28.86328333,The girl jumps rope.,foreigner,target,32
85,non-by-locative,active,The engineers criticized the monument,The engineers criticized the monument,1,No,23,The boxer hit the referee. ,A,A,No,28.86328333,The girl jumps rope.,engineers,target,34
85,non-by-locative,active,The minister fixed the broken stained glass window,The minister fixed the broken stained glass window,1,No,24,The sailor kicks the solider. ,A,A,No,28.86328333,The girl jumps rope.,minister,target,36
85,non-by-locative,active,The construction worker drove the bulldozer,The construction worker drove the bulldozer,1,No,28,The mans hat blew away. ,Other ,Other ,No,28.86328333,The girl jumps rope.,worker,target,38
85,non-by-locative,non-by-locative,The surfer has sprinted along the stormy sea,The surfer has sprinted along the stormy sea,1,No,27,The man got struck by lightning.,BP,BP,No,28.86328333,The girl jumps rope.,surfer,target,40
85,non-by-locative,non-by-locative,The businessman has waited behind the airline ticket count,The businessman has waited behind the airline ticket count,1,No,19,The girl kicks the boy. ,A,A,No,28.86328333,The girl jumps rope.,businessman,target,42
85,non-by-locative,non-by-locative,The escaping prisoner has hidden below the guard tower,The escaping prisoner has hidden below the guard tower,1,No,9,The alarm clock went off. ,Other ,Other ,No,28.86328333,The girl jumps rope.,prisoner,target,44
85,non-by-locative,non-by-locative,The patron has drunk at the jukebox in the bar,The patron has drunk at the jukebox in the bar,1,No,16,The man pushed the boy on the sled. ,A,A,No,28.86328333,The girl jumps rope.,patron,target,46
85,non-by-locative,non-by-locative,The nymphs have bathed under the waterfall,The nymphs have bathed under the waterfall,1,No,14,The whale used his blowhole.,A,A,No,28.86328333,The girl jumps rope.,nymphs,target,48
85,non-by-locative,active,The dictator trusted the general,The dictator trusted the general,1,No,15,The fireman rescued a baby.,A,A,No,28.86328333,The girl jumps rope.,dictator,target,50
85,non-by-locative,active,The princess renovated the palace's old gate,"""The princess renovated the palaces old gate""",1,No,17,The man got attacked by a shark.,BP,BP,No,28.86328333,The girl jumps rope.,princess,target,52
85,non-by-locative,non-by-locative,The bag lady has fallen in the revolving door,The bag lady has fallen in the revolving door,1,No,18,The girl kissed him on the cheek.,A,A,No,28.86328333,The girl jumps rope.,lady,target,54
85,non-by-locative,active,The grandmother liked the flowers,The grandmother liked the flowers,1,No,1,The baseball hit the man.,A,A,No,28.86328333,The girl jumps rope.,grandmother,target,56
85,non-by-locative,active,The young woman admired the lake,The young woman admired the lake,1,No,32,The pirate smacked the sailor.,A,A,No,28.86328333,The girl jumps rope.,young_woman,target,58
85,non-by-locative,active,The new graduate joined the software company,The new graduate joined the software company,1,No,7,The tow truck tos the car.,A,A,No,28.86328333,The girl jumps rope.,graduate,target,60
85,non-by-locative,active,The Dalmatian chased the fire truck,The Dalmatian chased the fire truck,1,No,20,The rock hit the boy in the head.,A,A,No,28.86328333,The girl jumps rope.,Dalmatian,target,62
85,non-by-locative,non-by-locative,The students have worked in the new sports complex,The students have worked in the new sports complex,1,No,12,The train crashed into a bus.,A,A,No,28.86328333,The girl jumps rope.,students,target,64
85,non-by-locative,non-by-locative,The 747 has landed near the airport control tower,The 747 has landed near the airport control tower,1,No,8,The bee stung the man.,A,A,No,28.86328333,The girl jumps rope.,747,target,66
85,non-by-locative,non-by-locative,The Cub Scouts have sung around the campfire,The Cub Scouts have sung around the campfire,1,No,6,Lightning strikes the steeple.,A,A,No,28.86328333,The girl jumps rope.,scouts,target,68
86,passive,active,The missing geologist underestimated the volcano,The missing geologist underestimated the volcano,1,No,5,A tornado damaging a barn.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,geologist,target,6
86,passive,active,The Dalmatian chased the fire truck,The Dalmatian chase the fire truck,1,No,28,A man losing his hat in a strong wind.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,Dalmatian,target,8
86,passive,passive,The minister was cut by the broken stained glass window,The minister was cut by the broken stained glass window,1,No,4,A crane with a wrecking ball destroying a building.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,minister,target,10
86,passive,active,The grandmother liked the flowers,The grandmother liked the flowers,1,No,24,A sailor kicking a soldier in the rear end.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,grandmother,target,12
86,passive,active,The construction worker drove the bulldozer,The construction worker drove the bulldozer,1,No,1,A boy wearing a ball cap getting hit in the back of the head by a ball.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,worker,target,14
86,passive,active,The students tried the new sports complex,The student tried the new sports complex,1,No,9,A man waking up to a very loud alarm clock.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,students,target,16
